Children,Income,Amount
6,70300,2129.0
6,70400,2132.0
6,70500,2135.0
6,70600,2138.0
6,70700,2141.0
6,70800,2144.0
6,70900,2147.0
6,71000,2150.0
6,71100,2153.0
6,71200,2156.0
6,71300,2159.0
6,71400,2162.0
6,71500,2165.0
6,71600,2168.0
6,71700,2171.0
6,71800,2173.0
6,71900,2176.0
6,72000,2179.0
6,72100,2182.0
6,72200,2185.0
6,72300,2188.0
6,72400,2191.0
6,72500,2194.0
6,72600,2197.0
6,72700,2199.0
6,72800,2202.0
6,72900,2205.0
6,73000,2208.0
6,73100,2211.0
6,73200,2214.0
6,73300,2217.0
6,73400,2220.0
6,73500,2223.0
6,73600,2225.0
6,73700,2228.0
6,73800,2231.0
6,73900,2234.0
6,74000,2237.0
6,74100,2240.0
6,74200,2243.0
6,74300,2246.0
6,74400,2249.0
6,74500,2251.0
6,74600,2254.0
6,74700,2257.0
6,74800,2260.0
6,74900,2263.0
6,75000,2266.0
6,75100,2269.0
6,75200,2272.0
6,75300,2275.0
6,75400,2278.0
6,75500,2280.0
6,75600,2283.0
6,75700,2286.0
6,75800,2289.0
6,75900,2292.0
6,76000,2295.0
6,76100,2298.0
6,76200,2301.0
6,76300,2304.0
6,76400,2306.0
6,76500,2309.0
6,76600,2312.0
6,76700,2315.0
6,76800,2318.0
6,76900,2321.0
6,77000,2324.0
6,77100,2327.0
6,77200,2330.0
6,77300,2332.0
6,77400,2335.0
6,77500,2338.0
6,77600,2341.0
6,77700,2344.0
6,77800,2346.0
6,77900,2349.0
6,78000,2352.0
6,78100,2355.0
6,78200,2358.0
6,78300,2360.0
6,78400,2363.0
6,78500,2366.0
6,78600,2369.0
6,78700,2372.0
6,78800,2374.0
6,78900,2377.0
6,79000,2380.0
6,79100,2383.0
6,79200,2386.0
6,79300,2388.0
6,79400,2391.0
6,79500,2394.0
6,79600,2397.0
6,79700,2400.0
6,79800,2402.0
6,79900,2405.0
6,80000,2408.0
6,80100,2411.0
6,80200,2414.0
6,80300,2416.0
6,80400,2419.0
6,80500,2422.0
6,80600,2425.0
6,80700,2428.0
6,80800,2430.0
6,80900,2433.0
6,81000,2436.0
6,81100,2439.0
6,81200,2442.0
6,81300,2444.0
6,81400,2447.0
6,81500,2450.0
6,81600,2453.0
6,81700,2456.0
6,81800,2458.0
6,81900,2461.0
6,82000,2464.0
6,82100,2467.0
6,82200,2470.0
6,82300,2472.0
6,82400,2475.0
6,82500,2478.0
6,82600,2481.0
6,82700,2484.0
6,82800,2486.0
6,82900,2489.0
6,83000,2492.0
6,83100,2495.0
6,83200,2498.0
6,83300,2500.0
6,83400,2503.0
6,83500,2506.0
6,83600,2509.0
6,83700,2512.0
6,83800,2514.0
6,83900,2517.0
6,84000,2520.0
6,84100,2523.0
6,84200,2526.0
6,84300,2528.0
6,84400,2531.0
6,84500,2534.0
6,84600,2537.0
6,84700,2540.0
6,84800,2542.0
6,84900,2545.0
6,85000,2548.0
6,85100,2551.0
6,85200,2554.0
6,85300,2556.0
6,85400,2559.0
6,85500,2562.0
6,85600,2565.0
6,85700,2568.0
6,85800,2570.0
6,85900,2573.0
6,86000,2576.0
6,86100,2579.0
6,86200,2582.0
6,86300,2584.0
6,86400,2587.0
6,86500,2590.0
6,86600,2593.0
6,86700,2596.0
6,86800,2598.0
6,86900,2601.0
6,87000,2604.0
6,87100,2607.0
6,87200,2610.0
6,87300,2612.0
6,87400,2615.0
6,87500,2618.0
6,87600,2621.0
6,87700,2624.0
6,87800,2626.0
6,87900,2629.0
6,88000,2632.0
6,88100,2635.0
6,88200,2637.0
6,88300,2640.0
6,88400,2643.0
6,88500,2646.0
6,88600,2648.0
6,88700,2651.0
6,88800,2654.0
6,88900,2656.0
6,89000,2659.0
6,89100,2662.0
6,89200,2664.0
6,89300,2667.0
6,89400,2670.0
6,89500,2672.0
6,89600,2675.0
6,89700,2678.0
6,89800,2681.0
6,89900,2683.0
6,90000,2686.0
6,90100,2689.0
6,90200,2691.0
6,90300,2694.0
6,90400,2697.0
6,90500,2699.0
6,90600,2702.0
6,90700,2705.0
6,90800,2707.0
6,90900,2710.0
6,91000,2713.0
6,91100,2716.0
6,91200,2718.0
6,91300,2721.0
6,91400,2723.0
6,91500,2726.0
6,91600,2728.0
6,91700,2731.0
6,91800,2733.0
6,91900,2736.0
6,92000,2738.0
6,92100,2741.0
6,92200,2743.0
6,92300,2746.0
6,92400,2748.0
6,92500,2751.0
6,92600,2753.0
6,92700,2756.0
6,92800,2758.0
6,92900,2761.0
6,93000,2763.0
6,93100,2766.0
6,93200,2768.0
6,93300,2771.0
6,93400,2773.0
6,93500,2776.0
6,93600,2778.0
6,93700,2781.0
6,93800,2783.0
6,93900,2786.0
6,94000,2788.0
6,94100,2791.0
6,94200,2793.0
6,94300,2796.0
6,94400,2798.0
6,94500,2801.0
6,94600,2803.0
6,94700,2806.0
6,94800,2808.0
6,94900,2811.0
6,95000,2813.0
6,95100,2816.0
6,95200,2818.0
6,95300,2821.0
6,95400,2823.0
6,95500,2826.0
6,95600,2828.0
6,95700,2831.0
6,95800,2833.0
6,95900,2836.0
6,96000,2838.0
6,96100,2841.0
6,96200,2843.0
6,96300,2846.0
6,96400,2848.0
6,96500,2851.0
6,96600,2853.0
6,96700,2856.0
6,96800,2858.0
6,96900,2861.0
6,97000,2863.0
6,97100,2866.0
6,97200,2868.0
6,97300,2871.0
6,97400,2873.0
6,97500,2876.0
6,97600,2878.0
6,97700,2881.0
6,97800,2883.0
6,97900,2886.0
6,98000,2888.0
6,98100,2890.0
6,98200,2893.0
6,98300,2895.0
6,98400,2898.0
6,98500,2900.0
6,98600,2903.0
6,98700,2905.0
6,98800,2908.0
6,98900,2910.0
6,99000,2913.0
6,99100,2915.0
6,99200,2918.0
6,99300,2920.0
6,99400,2923.0
6,99500,2925.0
6,99600,2928.0
6,99700,2930.0
6,99800,2933.0
6,99900,2935.0
6,100000,2938.0
6,100100,2940.0
6,100200,2943.0
6,100300,2945.0
6,100400,2948.0
6,100500,2950.0
6,100600,2953.0
6,100700,2955.0
6,100800,2958.0
6,100900,2960.0
6,101000,2963.0
6,101100,2965.0
6,101200,2968.0
6,101300,2970.0
6,101400,2973.0
6,101500,2975.0
6,101600,2978.0
6,101700,2980.0
6,101800,2983.0
6,101900,2985.0
6,102000,2988.0
6,102100,2990.0
6,102200,2993.0
6,102300,2995.0
6,102400,2998.0
6,102500,3000.0
6,102600,3003.0
6,102700,3005.0
6,102800,3008.0
6,102900,3010.0
6,103000,3013.0
6,103100,3015.0
6,103200,3018.0
6,103300,3020.0
6,103400,3023.0
6,103500,3025.0
6,103600,3028.0
6,103700,3030.0
6,103800,3033.0
6,103900,3035.0
6,104000,3038.0
6,104100,3040.0
6,104200,3043.0
6,104300,3045.0
6,104400,3048.0
6,104500,3050.0
6,104600,3053.0
6,104700,3055.0
6,104800,3058.0
6,104900,3060.0
6,105000,3063.0
6,105100,3065.0
6,105200,3068.0
6,105300,3070.0
6,105400,3073.0
6,105500,3075.0
6,105600,3078.0
6,105700,3080.0
6,105800,3083.0
6,105900,3085.0
6,106000,3088.0
6,106100,3090.0
6,106200,3093.0
6,106300,3095.0
6,106400,3098.0
6,106500,3100.0
6,106600,3103.0
6,106700,3105.0
6,106800,3108.0
6,106900,3110.0
6,107000,3113.0
6,107100,3115.0
6,107200,3118.0
6,107300,3120.0
6,107400,3123.0
6,107500,3125.0
6,107600,3127.0
6,107700,3130.0
6,107800,3132.0
6,107900,3135.0
6,108000,3137.0
6,108100,3139.0
6,108200,3142.0
6,108300,3144.0
6,108400,3147.0
6,108500,3149.0
6,108600,3151.0
6,108700,3154.0
6,108800,3156.0
6,108900,3158.0
6,109000,3161.0
6,109100,3163.0
6,109200,3166.0
6,109300,3168.0
6,109400,3171.0
6,109500,3173.0
6,109600,3175.0
6,109700,3178.0
6,109800,3180.0
6,109900,3182.0
6,110000,3185.0
6,110100,3187.0
6,110200,3190.0
6,110300,3192.0
6,110400,3194.0
6,110500,3197.0
6,110600,3199.0
6,110700,3202.0
6,110800,3204.0
6,110900,3206.0
6,111000,3209.0
6,111100,3211.0
6,111200,3214.0
6,111300,3216.0
6,111400,3218.0
6,111500,3221.0
6,111600,3223.0
6,111700,3226.0
6,111800,3228.0
6,111900,3230.0
6,112000,3233.0
6,112100,3235.0
6,112200,3238.0
6,112300,3240.0
6,112400,3243.0
6,112500,3245.0
6,112600,3248.0
6,112700,3250.0
6,112800,3253.0
6,112900,3255.0
6,113000,3258.0
6,113100,3260.0
6,113200,3263.0
6,113300,3265.0
6,113400,3268.0
6,113500,3270.0
6,113600,3273.0
6,113700,3275.0
6,113800,3278.0
6,113900,3280.0
6,114000,3282.0
6,114100,3284.0
6,114200,3287.0
6,114300,3289.0
6,114400,3292.0
6,114500,3294.0
6,114600,3297.0
6,114700,3299.0
6,114800,3302.0
6,114900,3304.0
6,115000,3306.0
6,115100,3308.0
6,115200,3311.0
6,115300,3313.0
6,115400,3316.0
6,115500,3318.0
6,115600,3321.0
6,115700,3323.0
6,115800,3325.0
6,115900,3328.0
6,116000,3330.0
6,116100,3332.0
6,116200,3335.0
6,116300,3337.0
6,116400,3340.0
6,116500,3342.0
6,116600,3345.0
6,116700,3347.0
6,116800,3349.0
6,116900,3352.0
6,117000,3354.0
6,117100,3356.0
6,117200,3359.0
6,117300,3361.0
6,117400,3364.0
6,117500,3366.0
6,117600,3369.0
6,117700,3371.0
6,117800,3373.0
6,117900,3376.0
6,118000,3378.0
6,118100,3380.0
6,118200,3383.0
6,118300,3385.0
6,118400,3388.0
6,118500,3390.0
6,118600,3392.0
6,118700,3395.0
6,118800,3397.0
6,118900,3400.0
6,119000,3402.0
6,119100,3404.0
6,119200,3407.0
6,119300,3409.0
6,119400,3412.0
6,119500,3414.0
6,119600,3416.0
6,119700,3419.0
6,119800,3421.0
6,119900,3424.0
6,120000,3426.0
6,120100,3428.0
6,120200,3431.0
6,120300,3433.0
6,120400,3436.0
6,120500,3438.0
6,120600,3440.0
6,120700,3443.0
6,120800,3445.0
6,120900,3448.0
6,121000,3450.0
6,121100,3452.0
6,121200,3455.0
6,121300,3457.0
6,121400,3460.0
6,121500,3462.0
6,121600,3464.0
6,121700,3467.0
6,121800,3469.0
6,121900,3471.0
6,122000,3474.0
6,122100,3476.0
6,122200,3479.0
6,122300,3481.0
6,122400,3484.0
6,122500,3486.0
6,122600,3488.0
6,122700,3491.0
6,122800,3493.0
6,122900,3495.0
6,123000,3498.0
6,123100,3500.0
6,123200,3503.0
6,123300,3505.0
6,123400,3507.0
6,123500,3510.0
6,123600,3512.0
6,123700,3515.0
6,123800,3517.0
6,123900,3519.0
6,124000,3522.0
6,124100,3524.0
6,124200,3527.0
6,124300,3529.0
6,124400,3531.0
6,124500,3534.0
6,124600,3536.0
6,124700,3539.0
6,124800,3541.0
6,124900,3543.0
6,125000,3546.0
6,125100,3548.0
6,125200,3551.0
6,125300,3553.0
6,125400,3555.0
6,125500,3558.0
6,125600,3560.0
6,125700,3563.0
6,125800,3565.0
6,125900,3567.0
6,126000,3570.0
6,126100,3572.0
6,126200,3575.0
6,126300,3577.0
6,126400,3580.0
6,126500,3582.0
6,126600,3585.0
6,126700,3587.0
6,126800,3590.0
6,126900,3592.0
6,127000,3595.0
6,127100,3597.0
6,127200,3600.0
6,127300,3602.0
6,127400,3605.0
6,127500,3607.0
6,127600,3610.0
6,127700,3612.0
6,127800,3615.0
6,127900,3617.0
6,128000,3619.0
6,128100,3621.0
6,128200,3624.0
6,128300,3626.0
6,128400,3629.0
6,128500,3631.0
6,128600,3634.0
6,128700,3636.0
6,128800,3638.0
6,128900,3641.0
6,129000,3643.0
6,129100,3645.0
6,129200,3648.0
6,129300,3650.0
6,129400,3653.0
6,129500,3655.0
6,129600,3658.0
6,129700,3660.0
6,129800,3662.0
6,129900,3665.0
6,130000,3667.0
6,130100,3669.0
6,130200,3672.0
6,130300,3674.0
6,130400,3677.0
6,130500,3679.0
6,130600,3682.0
6,130700,3684.0
6,130800,3686.0
6,130900,3689.0
6,131000,3691.0
6,131100,3693.0
6,131200,3696.0
6,131300,3698.0
6,131400,3701.0
6,131500,3703.0
6,131600,3705.0
6,131700,3708.0
6,131800,3710.0
6,131900,3713.0
6,132000,3715.0
6,132100,3717.0
6,132200,3720.0
6,132300,3722.0
6,132400,3725.0
6,132500,3727.0
6,132600,3729.0
6,132700,3732.0
6,132800,3734.0
6,132900,3737.0
6,133000,3739.0
6,133100,3741.0
6,133200,3744.0
6,133300,3746.0
6,133400,3749.0
6,133500,3751.0
6,133600,3753.0
6,133700,3756.0
6,133800,3758.0
6,133900,3761.0
6,134000,3763.0
6,134100,3765.0
6,134200,3768.0
6,134300,3770.0
6,134400,3773.0
6,134500,3775.0
6,134600,3777.0
6,134700,3780.0
6,134800,3782.0
6,134900,3785.0
6,135000,3787.0
6,135100,3789.0
6,135200,3792.0
6,135300,3794.0
6,135400,3797.0
6,135500,3799.0
6,135600,3801.0
6,135700,3804.0
6,135800,3806.0
6,135900,3808.0
6,136000,3811.0
6,136100,3813.0
6,136200,3816.0
6,136300,3818.0
6,136400,3821.0
6,136500,3823.0
6,136600,3825.0
6,136700,3828.0
6,136800,3830.0
6,136900,3832.0
6,137000,3835.0
6,137100,3837.0
6,137200,3840.0
6,137300,3842.0
6,137400,3844.0
6,137500,3847.0
6,137600,3849.0
6,137700,3852.0
6,137800,3854.0
6,137900,3856.0
6,138000,3859.0
6,138100,3861.0
6,138200,3864.0
6,138300,3866.0
6,138400,3868.0
6,138500,3871.0
6,138600,3873.0
6,138700,3876.0
6,138800,3878.0
6,138900,3880.0
6,139000,3883.0
6,139100,3885.0
6,139200,3888.0
6,139300,3890.0
6,139400,3893.0
6,139500,3895.0
6,139600,3898.0
6,139700,3900.0
6,139800,3903.0
6,139900,3905.0
6,140000,3908.0
6,140100,3910.0
6,140200,3913.0
6,140300,3915.0
6,140400,3917.0
6,140500,3920.0
6,140600,3922.0
6,140700,3924.0
6,140800,3927.0
6,140900,3929.0
6,141000,3931.0
6,141100,3933.0
6,141200,3936.0
6,141300,3938.0
6,141400,3940.0
6,141500,3943.0
6,141600,3945.0
6,141700,3947.0
6,141800,3949.0
6,141900,3952.0
6,142000,3954.0
6,142100,3956.0
6,142200,3959.0
6,142300,3961.0
6,142400,3963.0
6,142500,3966.0
6,142600,3968.0
6,142700,3970.0
6,142800,3973.0
6,142900,3975.0
6,143000,3977.0
6,143100,3979.0
6,143200,3981.0
6,143300,3984.0
6,143400,3986.0
6,143500,3988.0
6,143600,3990.0
6,143700,3993.0
6,143800,3995.0
6,143900,3997.0
6,144000,3999.0
6,144100,4001.0
6,144200,4004.0
6,144300,4006.0
6,144400,4008.0
6,144500,4010.0
6,149500,4126.0
6,149600,4128.0
6,149700,4130.0
6,149800,4133.0
6,149900,4135.0
6,150000,4137.0
7,12000,0.0
7,12100,13.0
7,12200,25.0
7,12300,38.0
7,12400,51.0
7,12500,64.0
7,12600,76.0
7,12700,89.0
7,12800,102.0
7,12900,114.0
7,13000,127.0
7,13100,131.0
7,13200,136.0
7,13300,140.0
7,13400,144.0
7,13500,149.0
7,13600,153.0
7,13700,157.0
7,13800,162.0
7,13900,166.0
7,14000,171.0
7,14100,175.0
7,14200,179.0
7,14300,183.0
7,14400,187.0
7,14500,191.0
7,14600,195.0
7,14700,200.0
7,14800,204.0
7,14900,208.0
7,15000,212.0
7,15100,216.0
7,15200,220.0
7,15300,224.0
7,15400,228.0
7,15500,232.0
7,15600,236.0
7,15700,240.0
7,15800,243.0
7,15900,247.0
7,16000,251.0
7,16100,255.0
7,16200,259.0
7,16300,262.0
7,16400,266.0
7,16500,270.0
7,16600,274.0
7,16700,278.0
7,16800,282.0
7,16900,285.0
7,17000,289.0
7,17100,293.0
7,17200,297.0
7,17300,300.0
7,17400,304.0
7,17500,308.0
7,17600,312.0
7,17700,316.0
7,17800,320.0
7,17900,323.0
7,18000,327.0
7,18100,331.0
7,18200,335.0
7,18300,338.0
7,18400,342.0
7,18500,346.0
7,18600,350.0
7,18700,354.0
7,18800,358.0
7,18900,361.0
7,19000,365.0
7,19100,369.0
7,19200,372.0
7,19300,376.0
7,19400,380.0
7,19500,383.0
7,19600,387.0
7,19700,391.0
7,19800,395.0
7,19900,398.0
7,20000,402.0
7,20100,406.0
7,20200,410.0
7,20300,414.0
7,20400,418.0
7,20500,422.0
7,20600,426.0
7,20700,430.0
7,20800,435.0
7,20900,439.0
7,21000,443.0
7,21100,447.0
7,21200,452.0
7,21300,456.0
7,21400,461.0
7,21500,465.0
7,21600,470.0
7,21700,474.0
7,21800,479.0
7,21900,483.0
7,22000,488.0
7,22100,492.0
7,22200,497.0
7,22300,501.0
7,22400,506.0
7,22500,510.0
7,22600,515.0
7,22700,519.0
7,22800,523.0
7,22900,528.0
7,23000,532.0
7,23100,536.0
7,23200,541.0
7,23300,545.0
7,23400,550.0
7,23500,554.0
7,23600,558.0
7,23700,563.0
7,23800,567.0
7,23900,571.0
7,24000,576.0
7,24100,580.0
7,24200,585.0
7,24300,589.0
7,24400,594.0
7,24500,598.0
7,24600,603.0
7,24700,607.0
7,24800,612.0
7,24900,616.0
7,25000,621.0
7,25100,625.0
7,25200,630.0
7,25300,634.0
7,25400,639.0
7,25500,643.0
7,25600,648.0
7,25700,652.0
7,25800,656.0
7,25900,661.0
7,26000,665.0
7,26100,669.0
7,26200,674.0
7,26300,678.0
7,26400,683.0
7,26500,687.0
7,26600,691.0
7,26700,696.0
7,26800,700.0
7,26900,705.0
7,27000,709.0
7,27100,713.0
7,27200,718.0
7,27300,722.0
7,27400,727.0
7,27500,731.0
7,27600,736.0
7,27700,740.0
7,27800,745.0
7,27900,749.0
7,28000,754.0
7,28100,758.0
7,28200,763.0
7,28300,767.0
7,28400,772.0
7,28500,776.0
7,28600,781.0
7,28700,785.0
7,28800,789.0
7,28900,794.0
7,29000,798.0
7,29100,802.0
7,29200,807.0
7,29300,811.0
7,29400,816.0
7,29500,820.0
7,29600,824.0
7,29700,829.0
7,29800,833.0
7,29900,838.0
7,30000,842.0
7,30100,846.0
7,30200,851.0
7,30300,855.0
7,30400,860.0
7,30500,864.0
7,30600,869.0
7,30700,873.0
7,30800,878.0
7,30900,882.0
7,31000,887.0
7,31100,892.0
7,31200,896.0
7,31300,901.0
7,31400,905.0
7,31500,910.0
7,31600,914.0
7,31700,919.0
7,31800,923.0
7,31900,928.0
7,32000,932.0
7,32100,937.0
7,32200,941.0
7,32300,946.0
7,32400,950.0
7,32500,955.0
7,32600,960.0
7,32700,964.0
7,32800,969.0
7,32900,974.0
7,33000,978.0
7,33100,983.0
7,33200,987.0
7,33300,992.0
7,33400,996.0
7,33500,1001.0
7,33600,1005.0
7,33700,1010.0
7,33800,1014.0
7,33900,1019.0
7,34000,1023.0
7,34100,1027.0
7,34200,1032.0
7,34300,1036.0
7,34400,1041.0
7,34500,1045.0
7,34600,1050.0
7,34700,1054.0
7,34800,1059.0
7,34900,1063.0
7,35000,1068.0
7,35100,1072.0
7,35200,1077.0
7,35300,1081.0
7,35400,1086.0
7,35500,1090.0
7,35600,1095.0
7,35700,1099.0
7,35800,1104.0
7,35900,1108.0
7,36000,1113.0
7,36100,1117.0
7,36200,1121.0
7,36300,1126.0
7,36400,1130.0
7,36500,1134.0
7,36600,1138.0
7,36700,1143.0
7,36800,1147.0
7,36900,1151.0
7,37000,1155.0
7,37100,1159.0
7,37200,1163.0
7,37300,1168.0
7,37400,1172.0
7,37500,1176.0
7,37600,1180.0
7,37700,1184.0
7,37800,1189.0
7,37900,1193.0
7,38000,1197.0
7,38100,1201.0
7,38200,1205.0
7,38300,1210.0
7,38400,1214.0
7,38500,1218.0
7,38600,1222.0
7,38700,1226.0
7,38800,1230.0
7,38900,1235.0
7,39000,1239.0
7,39100,1242.0
7,39200,1246.0
7,39300,1249.0
7,39400,1253.0
7,39500,1256.0
7,39600,1259.0
7,39700,1263.0
7,39800,1266.0
7,39900,1270.0
7,40000,1273.0
7,40100,1276.0
7,40200,1278.0
7,40300,1281.0
7,40400,1284.0
7,40500,1287.0
7,40600,1289.0
7,40700,1292.0
7,40800,1295.0
7,40900,1297.0
7,41000,1300.0
7,41100,1303.0
7,41200,1305.0
7,41300,1308.0
7,41400,1311.0
7,41500,1313.0
7,41600,1316.0
7,41700,1319.0
7,41800,1322.0
7,41900,1324.0
7,42000,1327.0
7,42100,1330.0
7,42200,1332.0
7,42300,1335.0
7,42400,1338.0
7,42500,1340.0
7,42600,1343.0
7,42700,1346.0
7,42800,1348.0
7,42900,1351.0
7,43000,1354.0
7,43100,1357.0
7,43200,1360.0
7,43300,1362.0
7,43400,1365.0
7,43500,1368.0
7,43600,1371.0
7,43700,1373.0
7,43800,1376.0
7,43900,1379.0
7,44000,1382.0
7,44100,1385.0
7,44200,1388.0
7,44300,1391.0
7,44400,1394.0
7,44500,1397.0
7,44600,1400.0
7,44700,1402.0
7,44800,1405.0
7,44900,1408.0
7,45000,1411.0
7,45100,1414.0
7,45200,1416.0
7,45300,1419.0
7,45400,1422.0
7,45500,1425.0
7,45600,1427.0
7,45700,1430.0
7,45800,1433.0
7,45900,1436.0
7,46000,1438.0
7,46100,1441.0
7,46200,1443.0
7,46300,1446.0
7,46400,1449.0
7,46500,1451.0
7,46600,1454.0
7,46700,1457.0
7,46800,1460.0
7,46900,1462.0
7,47000,1465.0
7,47100,1468.0
7,47200,1470.0
7,47300,1473.0
7,47400,1476.0
7,47500,1478.0
7,47600,1481.0
7,47700,1484.0
7,47800,1487.0
7,47900,1489.0
7,48000,1492.0
7,48100,1495.0
7,48200,1497.0
7,48300,1500.0
7,48400,1503.0
7,48500,1506.0
7,48600,1508.0
7,48700,1511.0
7,48800,1514.0
7,48900,1516.0
7,49000,1519.0
7,49100,1522.0
7,49200,1524.0
7,49300,1527.0
7,49400,1530.0
7,49500,1533.0
7,49600,1535.0
7,49700,1538.0
7,49800,1541.0
7,49900,1543.0
7,50000,1546.0
7,50100,1549.0
7,50200,1551.0
7,50300,1554.0
7,50400,1557.0
7,50500,1560.0
7,50600,1562.0
7,50700,1565.0
7,50800,1568.0
7,50900,1570.0
7,51000,1573.0
7,51100,1576.0
7,51200,1578.0
7,51300,1581.0
7,51400,1584.0
7,51500,1587.0
7,51600,1589.0
7,51700,1592.0
7,51800,1595.0
7,51900,1597.0
7,52000,1600.0
7,52100,1603.0
7,52200,1606.0
7,52300,1608.0
7,52400,1611.0
7,52500,1614.0
7,52600,1617.0
7,52700,1619.0
7,52800,1622.0
7,52900,1625.0
7,53000,1628.0
7,53100,1631.0
7,53200,1634.0
7,53300,1636.0
7,53400,1639.0
7,53500,1642.0
7,53600,1645.0
7,53700,1648.0
7,53800,1650.0
7,53900,1653.0
7,54000,1656.0
7,54100,1659.0
7,54200,1661.0
7,54300,1664.0
7,54400,1667.0
7,54500,1670.0
7,54600,1672.0
7,54700,1675.0
7,54800,1678.0
7,54900,1681.0
7,55000,1683.0
7,55100,1686.0
7,55200,1689.0
7,55300,1692.0
7,55400,1695.0
7,55500,1697.0
7,55600,1700.0
7,55700,1703.0
7,55800,1706.0
7,55900,1709.0
7,56000,1712.0
7,56100,1715.0
7,56200,1718.0
7,56300,1721.0
7,56400,1724.0
7,56500,1727.0
7,56600,1730.0
7,56700,1733.0
7,56800,1736.0
7,56900,1739.0
7,57000,1742.0
7,57100,1745.0
7,57200,1748.0
7,57300,1751.0
7,57400,1754.0
7,57500,1757.0
7,57600,1760.0
7,57700,1763.0
7,57800,1766.0
7,57900,1769.0
7,58000,1771.0
7,58100,1774.0
7,58200,1777.0
7,58300,1780.0
7,58400,1783.0
7,58500,1786.0
7,58600,1789.0
7,58700,1792.0
7,58800,1794.0
7,58900,1797.0
7,59000,1800.0
7,59100,1803.0
7,59200,1806.0
7,59300,1809.0
7,59400,1812.0
7,59500,1815.0
7,59600,1818.0
7,59700,1820.0
7,59800,1823.0
7,59900,1826.0
7,60000,1829.0
7,60100,1832.0
7,60200,1835.0
7,60300,1838.0
7,60400,1841.0
7,60500,1844.0
7,60600,1846.0
7,60700,1849.0
7,60800,1852.0
7,60900,1855.0
7,61000,1858.0
7,61100,1861.0
7,61200,1864.0
7,61300,1867.0
7,61400,1870.0
7,61500,1872.0
7,61600,1875.0
7,61700,1878.0
7,61800,1881.0
7,61900,1884.0
7,62000,1887.0
7,62100,1890.0
7,62200,1893.0
7,62300,1896.0
7,62400,1898.0
7,62500,1901.0
7,62600,1904.0
7,62700,1907.0
7,62800,1910.0
7,62900,1913.0
7,63000,1916.0
7,63100,1919.0
7,63200,1922.0
7,63300,1925.0
7,63400,1928.0
7,63500,1931.0
7,63600,1934.0
7,63700,1937.0
7,63800,1940.0
7,63900,1943.0
7,64000,1946.0
7,64100,1949.0
7,64200,1952.0
7,64300,1955.0
7,64400,1958.0
7,64500,1961.0
7,64600,1964.0
7,64700,1967.0
7,64800,1970.0
7,64900,1972.0
7,65000,1975.0
7,65100,1978.0
7,65200,1981.0
7,65300,1984.0
7,65400,1987.0
7,65500,1990.0
7,65600,1993.0
7,65700,1995.0
7,65800,1998.0
7,65900,2001.0
7,66000,2004.0
7,66100,2007.0
7,66200,2010.0
7,66300,2013.0
7,66400,2016.0
7,66500,2019.0
7,66600,2021.0
7,66700,2024.0
7,66800,2027.0
7,66900,2030.0
7,67000,2033.0
7,67100,2036.0
7,67200,2039.0
7,67300,2042.0
7,67400,2045.0
7,67500,2047.0
7,67600,2050.0
7,67700,2053.0
7,67800,2056.0
7,67900,2059.0
7,68000,2062.0
7,68100,2065.0
7,68200,2068.0
7,68300,2071.0
7,68400,2074.0
7,68500,2076.0
7,68600,2079.0
7,68700,2082.0
7,68800,2085.0
7,68900,2088.0
7,69000,2091.0
7,69100,2094.0
7,69200,2097.0
7,69300,2100.0
7,69400,2102.0
7,69500,2105.0
7,69600,2108.0
7,69700,2111.0
7,69800,2114.0
7,69900,2117.0
7,70000,2120.0
7,70100,2123.0
7,70200,2126.0
7,70300,2129.0
7,70400,2132.0
7,70500,2135.0
7,70600,2138.0
7,70700,2141.0
7,70800,2144.0
7,70900,2147.0
7,71000,2150.0
7,71100,2153.0
7,71200,2156.0
7,71300,2159.0
7,71400,2162.0
7,71500,2165.0
7,71600,2168.0
7,71700,2171.0
7,71800,2173.0
7,71900,2176.0
7,72000,2179.0
7,72100,2182.0
7,72200,2185.0
7,72300,2188.0
7,72400,2191.0
7,72500,2194.0
7,72600,2197.0
7,72700,2199.0
7,72800,2202.0
7,72900,2205.0
7,73000,2208.0
7,73100,2211.0
7,73200,2214.0
7,73300,2217.0
7,73400,2220.0
7,73500,2223.0
7,73600,2225.0
7,73700,2228.0
7,73800,2231.0
7,73900,2234.0
7,74000,2237.0
7,74100,2240.0
7,74200,2243.0
7,74300,2246.0
7,74400,2249.0
7,74500,2251.0
7,74600,2254.0
7,74700,2257.0
7,74800,2260.0
7,74900,2263.0
7,75000,2266.0
7,75100,2269.0
7,75200,2272.0
7,75300,2275.0
7,75400,2278.0
7,75500,2280.0
7,75600,2283.0
7,75700,2286.0
7,75800,2289.0
7,75900,2292.0
7,76000,2295.0
7,76100,2298.0
7,76200,2301.0
7,76300,2304.0
7,76400,2306.0
7,76500,2309.0
7,76600,2312.0
7,76700,2315.0
7,76800,2318.0
7,76900,2321.0
7,77000,2324.0
7,77100,2327.0
7,77200,2330.0
7,77300,2332.0
7,77400,2335.0
7,77500,2338.0
7,77600,2341.0
7,77700,2344.0
7,77800,2346.0
7,77900,2349.0
7,78000,2352.0
7,78100,2355.0
7,78200,2358.0
7,78300,2360.0
7,78400,2363.0
7,78500,2366.0
7,78600,2369.0
7,78700,2372.0
7,78800,2374.0
7,78900,2377.0
7,79000,2380.0
